ctrl_iteration,exec_time,tau_i,tau_o
47152,2319.56,1.25,0.45
47153,2127.60,1.25,0.45
47154,1927.18,1.25,0.45
47155,2725.51,1.25,0.45
47156,2534.30,1.25,0.45
47157,2341.96,1.25,0.45
47158,2158.51,1.30,0.45
47159,1966.99,1.25,0.45
47160,4710.87,1.25,0.45
47161,3538.34,1.25,0.45
47162,3362.87,1.25,0.45
47163,3180.54,1.25,0.45
47164,3978.12,1.25,0.45
47165,2813.55,1.25,0.45
47166,3603.66,1.25,0.45
47167,3420.92,1.25,0.45
47168,4210.38,1.25,0.45
47169,3037.08,1.25,0.45
47170,1872.76,1.25,0.45
47171,6588.94,1.25,0.45
47172,5415.81,1.25,0.45
47173,4536.22,1.25,0.45
47174,4067.03,1.25,0.50
47175,2919.97,1.25,0.45
47176,4683.03,1.25,0.45
47177,3518.67,1.25,0.50
47178,2353.97,1.25,0.45
47179,4124.92,1.25,0.45
47180,1969.97,1.25,0.45
47181,1900.30,1.25,0.50
47182,2576.61,1.25,0.45
47183,2394.03,1.25,0.45
47184,2209.97,1.25,0.45
47185,2026.85,1.25,0.45
47186,1835.28,1.25,0.45
47187,2624.27,1.30,0.45
47188,2434.12,1.25,0.50
47189,2241.56,1.25,0.45
47190,4022.40,1.25,0.45
47191,3834.14,1.25,0.45
47192,2666.07,1.25,0.45
47193,4444.88,1.25,0.45
47194,3272.30,1.25,0.45
47195,4070.30,1.25,0.45
47196,2905.76,1.25,0.45
47197,3704.01,1.25,0.45
47198,3512.22,1.25,0.45
47199,4310.72,1.25,0.45
47200,3136.87,1.25,0.45
47201,2954.97,13.65,0.45
47202,2762.27,1.25,0.45
47203,4533.95,1.25,0.45
47204,3360.70,1.25,0.45
47205,4176.59,1.25,0.60
47206,2985.54,1.25,0.45
47207,2802.59,1.25,0.45
47208,3592.81,1.25,0.45
47209,3400.44,1.25,0.45
47210,2219.01,1.25,0.50
47211,2035.38,1.25,0.45
47212,1843.62,1.25,0.45
47213,2633.38,1.25,0.45
47214,2441.74,1.25,0.45
47215,2240.58,1.25,0.45
47216,2049.16,1.25,0.45
47217,1858.47,1.25,0.45
47218,2656.00,1.25,0.45
47219,2464.78,1.25,0.45
47220,4227.19,1.25,0.45
47221,3061.55,1.25,0.45
47222,2879.88,1.25,0.45
47223,3676.52,1.25,0.45
47224,3476.54,1.25,0.45
47225,4284.27,1.25,0.45
47226,3093.74,1.25,0.45
47227,1920.69,1.25,0.45
47228,6619.11,1.30,0.45
47229,5445.52,1.25,0.45
47230,5254.40,1.25,0.45
47231,4071.89,1.25,0.45
47232,2898.27,1.25,0.50
47233,4661.10,1.25,0.45
47234,3487.32,1.25,0.45
47235,3287.09,1.25,0.45
47236,4068.80,1.25,0.45
47237,2895.05,1.25,0.45
47238,3675.93,1.25,0.50
47239,3475.14,1.25,0.45
47240,2302.57,1.25,0.45
47241,2101.78,1.25,0.45
47242,1909.54,1.25,0.45
47243,2690.42,1.25,0.45
47244,2499.41,1.25,0.45
47245,2307.73,1.25,0.45
47246,2107.42,1.25,0.45
47247,1906.50,1.25,0.45
47248,2688.86,1.25,0.45
47249,2486.86,1.25,0.45
47250,4250.35,1.25,0.45
47251,3076.59,1.25,0.45
47252,2894.04,1.25,0.45
47253,3683.28,1.25,0.45
47254,3491.28,1.25,0.45
47255,4297.71,1.25,0.45
47256,3107.59,1.30,0.45
47257,1934.36,1.25,0.45
47258,6633.17,1.25,0.45
47259,5451.71,1.25,0.45
47260,4616.00,1.25,0.45
47261,4085.76,1.30,0.50
47262,2912.20,1.25,0.45
47263,4692.14,1.25,0.45
47264,3510.03,1.25,0.45
47265,2329.13,1.25,0.45
47266,4091.36,1.25,0.45
47267,2909.24,1.25,0.45
47268,4663.25,1.25,0.45
47269,2516.88,1.25,0.45
47270,2325.20,1.25,0.45
47271,2125.19,1.25,0.45
47272,1924.25,1.25,0.45
47273,2705.57,1.25,0.45
47274,2504.71,1.25,0.45
47275,2312.85,1.25,0.45
47276,2112.82,1.25,0.45
47277,1911.85,1.25,0.45
47278,2701.61,1.25,0.50
47279,4441.03,1.25,0.45
47280,3265.48,1.25,0.45
47281,2221.67,1.25,0.45
47282,3263.67,1.25,0.45
47283,4062.52,1.25,0.45
47284,3479.12,1.25,0.45
47285,4269.03,1.25,0.45
47286,3086.61,1.25,0.45
47287,3885.49,1.25,0.45
47288,4675.21,1.25,0.45
47289,3501.85,13.45,0.45
47290,3318.80,1.25,0.45
47291,3119.03,1.25,0.50
47292,3908.03,1.25,0.65
47293,4689.62,1.25,0.65
47294,3515.72,1.25,0.45
47295,3324.14,1.25,0.45
47296,4122.53,1.25,0.45
47297,2949.61,1.25,0.45
47298,1784.09,1.25,0.45
47299,2565.63,1.25,0.45
47300,2373.98,1.25,0.50
47301,2181.83,1.25,0.45
47302,1981.87,1.25,0.45
47303,1902.49,1.25,0.45
47304,2562.52,1.25,0.50
47305,2370.60,1.25,0.50
47306,2170.27,1.25,0.45
47307,1969.28,1.25,0.45
47308,3836.61,1.25,0.50
47309,2776.19,1.25,0.45
47310,4312.92,1.25,0.45
47311,3139.35,1.25,0.45
47312,3920.94,1.25,0.45
47313,2747.29,1.25,0.45
47314,4518.55,1.25,0.45
47315,3336.33,1.25,0.45
47316,3136.41,1.25,0.45
47317,3925.68,1.25,0.45
47318,2752.44,1.25,0.45
47319,3533.58,1.25,0.45
47320,3332.88,1.25,0.45
47321,4114.68,1.25,0.45
47322,2940.49,1.30,0.45
47323,1758.69,1.25,0.45
47324,6449.00,1.25,0.50
47325,5276.10,1.25,0.45
47326,4415.11,1.25,0.45
47327,3902.04,1.25,0.45
47328,2728.13,1.30,0.45
47329,2536.21,1.25,0.45
47330,2335.55,1.25,0.45
47331,2135.12,1.25,0.45
47332,1934.98,1.25,0.45
47333,2716.19,1.25,0.45
47334,2524.12,1.25,0.45
47335,2315.29,1.25,0.45
47336,2123.39,1.25,0.45
47337,1923.15,1.25,0.50
47338,4667.55,1.25,0.50
47339,4475.35,1.25,0.45
47340,3293.57,1.25,0.45
47341,3092.89,1.25,0.45
47342,3873.28,1.25,0.45
47343,4663.47,1.25,0.45
47344,3490.06,1.25,0.50
47345,3289.22,1.25,0.45
47346,4070.35,1.25,0.45
47347,2897.57,1.25,0.45
47348,3678.00,1.25,0.45
47349,3477.78,1.25,0.45
47350,4259.19,1.25,0.45
47351,3077.00,1.25,0.45
47352,1895.50,1.25,0.50
47353,6585.66,1.30,0.50
47354,5403.74,1.25,0.45
47355,4516.80,1.25,0.45
47356,4020.02,1.25,0.45
47357,2839.46,1.25,0.45
47358,2646.00,1.25,0.45
47359,2446.58,1.25,0.45
47360,2245.46,1.25,0.45
47361,2045.69,1.25,0.45
47362,1836.19,1.25,0.45
47363,2616.84,1.25,0.45
47364,2417.02,1.25,0.45
47365,2224.97,1.25,0.45
47366,2024.54,1.25,0.45
47367,1824.43,1.30,0.45
47368,4559.59,1.25,0.50
47369,3377.39,1.25,0.45
47370,4159.04,1.25,0.45
47371,2984.75,1.30,0.45
47372,2793.44,1.25,0.45
47373,3574.89,1.25,0.45
47374,3373.56,1.25,0.50
47375,4154.77,1.25,0.45
47376,2981.63,1.25,0.50
47377,1799.87,1.25,0.45
47378,6498.51,1.25,0.45
47379,5317.03,1.25,0.45
47380,4429.40,1.25,0.45
47381,3942.71,1.25,0.45
47382,2768.79,1.25,0.45
47383,4540.49,1.25,0.45
47384,3358.97,1.25,0.45
47385,2184.82,1.25,0.45
47386,3939.12,1.25,0.45
47387,1896.95,1.25,0.45
47388,2565.99,1.25,0.45
47389,2365.00,1.25,0.45
47390,2161.72,1.25,0.45
47391,1972.69,1.25,0.50
47392,1902.74,1.25,0.45
47393,2579.49,1.25,0.45
47394,2378.96,1.25,0.50
47395,2187.15,1.25,0.45
47396,1995.20,1.25,0.45
47397,3758.17,1.25,0.50
47398,3566.63,1.25,0.45
47399,4364.55,1.25,0.45
47400,3190.17,13.65,0.45
47401,2999.05,1.25,0.45
47402,3789.07,1.25,0.45
47403,4571.09,1.25,0.45
47404,3396.74,1.25,0.65
47405,3205.22,1.25,0.45
47406,3994.59,1.25,0.45
47407,2822.19,1.25,0.45
47408,3611.11,1.25,0.45
47409,3427.98,1.25,0.50
47410,4218.11,1.30,0.45
47411,3044.05,1.25,0.45
47412,1871.11,1.25,0.45
47413,6570.02,1.25,0.45
47414,5396.30,1.25,0.45
47415,4527.26,1.25,0.45
47416,4039.87,1.25,0.50
47417,1893.98,1.25,0.45
47418,2684.14,1.25,0.45
47419,2491.40,1.25,0.45
47420,2291.33,1.25,0.45
47421,2099.07,1.25,0.45
47422,1907.56,1.25,0.50
47423,2688.62,1.25,0.45
47424,2497.47,1.25,0.45
47425,2296.53,1.25,0.45
47426,2096.17,1.25,0.45
47427,3859.58,1.25,0.45
47428,4648.08,1.25,0.45
47429,3475.00,1.25,0.45
47430,4264.82,1.25,0.45
47431,3091.16,1.25,0.45
47432,2900.35,1.25,0.45
47433,3698.24,1.25,0.45
47434,3498.04,1.25,0.45
47435,4287.39,1.25,0.45
47436,3114.03,1.25,0.45
47437,2922.52,1.25,0.45
47438,4685.70,1.25,0.45
47439,3512.16,1.25,0.45
47440,4300.99,1.25,0.45
47441,3137.44,1.25,0.45
47442,2936.41,1.25,0.45
47443,4699.43,1.25,0.45
47444,3525.63,1.25,0.45
47445,4332.84,1.30,0.45
47446,2160.83,1.25,0.45
47447,1969.05,1.25,0.45
47448,1889.24,1.25,0.45
47449,2558.69,1.25,0.45
47450,2357.40,1.25,0.45
47451,2157.48,1.25,0.45
47452,1965.03,1.25,0.45
47453,2746.67,1.25,0.45
47454,2545.92,1.25,0.45
47455,2353.94,1.25,0.45
47456,4107.10,1.25,0.45
47457,2926.27,1.25,0.50
47458,4697.29,1.25,0.50
47459,3515.59,1.30,0.45
47460,3306.63,1.25,0.45
47461,4087.91,1.25,0.45
47462,2904.99,1.25,0.45
47463,3678.57,1.25,0.45
47464,3476.71,1.25,0.45
47465,4284.22,1.25,0.45
47466,3076.34,1.25,0.45
47467,2875.98,1.25,0.45
47468,4629.98,1.25,0.45
47469,3447.65,1.25,0.45
47470,4220.52,1.25,0.45
47471,3047.09,1.25,0.45
47472,2846.14,1.25,0.50
47473,3618.94,1.25,0.45
47474,4399.90,1.25,0.50
47475,3217.91,1.25,0.45
47476,3017.18,1.25,0.45
47477,1834.87,1.25,0.45
47478,2616.25,1.25,0.45
47479,2416.11,1.25,0.45
47480,2215.63,1.25,0.45
47481,2014.95,1.25,0.45
47482,1815.06,1.25,0.45
47483,2603.93,1.25,0.45
47484,2403.49,1.25,0.45
47485,2212.04,1.25,0.45
47486,2011.81,1.25,0.45
47487,3773.60,1.25,0.45
47488,4563.78,1.25,0.45
47489,3390.37,1.25,0.45
47490,4171.23,1.25,0.45
47491,2997.99,1.25,0.45
47492,2815.96,1.25,0.45
47493,3605.28,1.25,0.45
47494,3421.40,1.25,0.50
47495,4203.54,1.25,0.45
47496,3029.66,1.25,0.45
47497,2846.68,1.25,0.45
47498,4617.30,1.25,0.45
47499,3444.56,1.25,0.45
47500,4235.12,1.25,0.50
47501,3060.83,1.25,0.45
47502,2868.44,1.25,0.45
47503,4631.69,1.25,0.45
47504,3458.20,1.25,0.45
47505,4248.38,1.25,0.45
47506,2101.91,1.25,0.45
47507,1901.62,1.25,0.45
47508,2691.55,1.25,0.45
47509,2499.80,1.25,0.45
47510,2316.14,1.25,0.45
47511,2124.77,1.25,0.45
47512,1941.52,1.30,0.45
47513,2739.83,1.25,0.45
47514,2547.90,1.25,0.45
47515,2365.26,1.25,0.45
47516,4136.29,1.25,0.45
47517,2971.92,1.25,0.45
47518,2797.19,1.25,0.50
47519,3595.35,1.25,0.45
47520,3403.36,1.25,0.50
47521,4194.20,1.25,0.50
47522,3028.76,1.25,0.45
47523,1864.89,1.25,0.45
47524,6571.90,1.25,0.45
47525,5407.43,1.25,0.45
47526,4598.67,1.25,0.45
47527,4042.85,1.25,0.45
47528,2877.16,1.25,0.45
47529,4648.60,1.25,0.45
47530,3483.61,1.25,0.45
47531,2310.93,1.25,0.45
47532,4073.19,1.25,0.45
47533,2900.03,1.25,0.45
47534,4662.82,1.25,0.50
47535,2516.26,1.25,0.45
47536,2324.96,1.25,0.45
47537,2141.61,1.25,0.45
47538,1949.76,1.25,0.50
47539,2731.12,1.25,0.45
47540,2539.18,1.25,0.45
47541,2347.88,1.25,0.45
47542,2164.30,1.25,0.45
47543,1972.30,1.25,0.45
47544,1902.39,1.25,0.45
47545,4551.14,1.25,0.45
47546,3359.94,1.25,0.45
47547,3185.62,1.25,0.45
47548,2994.79,1.25,0.45
47549,3792.44,1.25,0.45
47550,4582.36,1.25,0.50
47551,3408.60,1.25,0.45
47552,3217.24,1.25,0.45
47553,4006.58,1.25,0.45
47554,2833.54,1.25,0.45
47555,3623.58,1.25,0.45
47556,3431.76,1.25,0.45
47557,3239.13,1.25,0.45
47558,4020.54,1.25,0.45
47559,2855.45,1.25,0.45
47560,4618.49,1.25,0.45
47561,3445.33,1.25,0.45
47562,4234.96,1.25,0.45
47563,3062.10,1.25,0.45
47564,2861.28,1.25,0.45
47565,4623.86,1.25,0.45
47566,2469.18,1.25,0.45
47567,2269.32,1.25,0.45
47568,2076.04,1.25,0.45
47569,1868.00,1.25,0.45
47570,2640.22,1.25,0.50
47571,2439.64,1.25,0.45
47572,2239.41,1.30,0.45
47573,2038.75,1.25,0.45
47574,1838.01,1.25,0.45
47575,2619.13,1.25,0.45
47576,4364.56,1.25,0.45
47577,3191.29,1.25,0.45
47578,3972.55,1.25,0.45
47579,2790.20,1.25,0.45
47580,4561.09,1.25,0.45
47581,3388.23,1.25,0.45
47582,3188.16,1.25,0.45
47583,3968.90,1.25,0.45
47584,2786.94,1.25,0.45
47585,3567.90,1.25,0.45
47586,3367.04,1.30,0.45
47587,3166.75,1.25,0.45
47588,3948.34,1.25,0.45
47589,2774.65,1.25,0.45
47590,4531.25,1.25,0.45
47591,3355.74,1.25,0.45
47592,4144.29,1.25,0.45
47593,2962.53,1.25,0.45
47594,2762.33,1.25,0.45
47595,4515.68,1.25,0.45
47596,2361.97,1.25,0.45
47597,2169.89,1.25,0.45
47598,1969.32,1.25,0.45
47599,2750.19,1.25,0.45
47600,2549.55,13.60,0.45
47601,2348.62,1.25,0.45
47602,2157.22,1.25,0.45
47603,1957.48,1.25,0.45
47604,2746.50,1.25,0.60
47605,2546.40,1.25,0.45
47606,4299.97,1.25,0.45
47607,3116.97,1.25,0.50
47608,3899.51,1.25,0.45
47609,3707.45,1.25,0.45
47610,2525.29,1.25,0.45
47611,4288.49,1.25,0.45
47612,3106.41,1.25,0.45
47613,3887.27,1.25,0.45
47614,4676.82,1.25,0.45
47615,3495.08,1.25,0.45
47616,3294.73,1.25,0.50
47617,4083.64,1.25,0.45
47618,2901.93,1.25,0.45
47619,3683.50,1.25,0.45
47620,3491.76,1.25,0.45
47621,4272.60,1.25,0.50
47622,3099.21,1.25,0.45
47623,1925.84,1.25,0.45
47624,6616.40,1.25,0.45
47625,4478.21,1.25,0.50
47626,2315.21,1.25,0.45
47627,2114.01,1.25,0.45
47628,1913.72,1.25,0.50
47629,2695.25,1.25,0.45
47630,2494.27,1.25,0.45
47631,2303.40,1.25,0.45
47632,2102.03,1.25,0.45
47633,1910.51,1.30,0.45
47634,2691.05,1.25,0.45
47635,2481.97,1.25,0.45
47636,4236.38,1.25,0.45
47637,3062.50,1.25,0.45
47638,3843.75,1.25,0.45
47639,4616.39,1.25,0.45
47640,3443.00,1.25,0.45
47641,4223.63,1.25,0.45
47642,3041.92,1.25,0.45
47643,2850.35,1.25,0.45
47644,3623.26,1.25,0.45
47645,3422.23,1.25,0.45
47646,4195.48,1.25,0.45
47647,3021.56,1.25,0.45
47648,1839.25,1.25,0.45
47649,6529.58,1.25,0.45
47650,5355.87,1.25,0.45
47651,4459.65,1.25,0.45
47652,3982.19,1.25,0.45
47653,2800.30,1.25,0.45
47654,2617.30,1.25,0.45
47655,2417.16,1.25,0.45
47656,2215.83,1.25,0.45
47657,2015.45,1.25,0.45
47658,1815.36,1.25,0.45
47659,2596.33,1.25,0.45
47660,2404.60,1.25,0.45
47661,2203.93,1.25,0.45
47662,2003.40,1.25,0.45
47663,1802.58,1.25,0.45
47664,4538.37,1.25,0.50
47665,3355.79,1.25,0.45
47666,4137.44,1.25,0.45
47667,2955.40,1.25,0.45
47668,3858.02,1.25,0.45
47669,2676.02,1.25,0.45
47670,3344.00,1.25,0.45
47671,2561.96,1.25,0.45
47672,3360.78,1.25,0.45
47673,2742.88,1.25,0.50
47674,4513.84,1.25,0.45
47675,3341.02,1.25,0.45
47676,2159.11,1.25,0.45
47677,3912.33,1.25,0.45
47678,4684.49,1.25,0.50
47679,3503.23,1.25,0.45
47680,4284.10,1.25,0.45
47681,3102.22,1.25,0.45
47682,2900.99,1.25,0.45
47683,2700.91,1.25,0.50
47684,2492.00,1.25,0.45
47685,2291.66,1.25,0.45
47686,2091.42,1.25,0.45
47687,1890.73,1.25,0.45
47688,2671.77,1.25,0.45
47689,2471.19,1.25,0.45
47690,2270.66,1.25,0.45
47691,2070.32,1.25,0.50
47692,1869.75,1.25,0.45
47693,4606.09,1.25,0.45
47694,4405.00,1.25,0.45
47695,3231.70,1.25,0.45
47696,3039.69,1.25,0.45
47697,3821.27,1.25,0.45
47698,4610.11,1.25,0.45
47699,3428.76,1.25,0.45
47700,3236.46,1.25,0.45
47701,4026.64,1.25,0.45
47702,2853.43,1.25,0.50
47703,3633.49,1.25,0.50
47704,3434.05,1.25,0.45
47705,4222.98,1.25,0.45
47706,3050.22,1.25,0.45
47707,1868.14,1.25,0.45
47708,3631.75,1.25,0.45
47709,4412.09,1.25,0.45
47710,3229.56,1.25,0.45
47711,4011.04,1.25,0.45
47712,2837.40,1.25,0.45
47713,4591.79,1.25,0.45
47714,2436.49,1.25,0.45
47715,2236.23,1.25,0.45
47716,2026.93,1.25,0.45
47717,1826.34,1.25,0.45
47718,2607.95,1.25,0.45
47719,2416.11,1.25,0.45
47720,2215.57,1.25,0.45
47721,2023.66,1.25,0.45
47722,1823.20,1.25,0.45
47723,2604.21,1.25,0.45
47724,4366.72,1.25,0.45
47725,4165.93,1.25,0.45
47726,2993.47,1.25,0.45
47727,2792.75,1.25,0.45
47728,4546.87,1.25,0.45
47729,3373.74,1.25,0.45
47730,4154.44,1.25,0.50
47731,2981.20,1.25,0.45
47732,3762.23,1.30,0.45
47733,4551.67,1.25,0.45
47734,3378.51,1.25,0.45
47735,2483.19,1.25,0.45
47736,3299.00,1.25,0.45
47737,2785.37,1.25,0.45
47738,4556.58,1.25,0.45
47739,3383.72,1.30,0.45
47740,4165.04,1.25,0.45
47741,2991.54,1.25,0.45
47742,2791.72,1.25,0.45
47743,2598.77,1.25,0.45
47744,2398.79,1.25,0.45
47745,2206.87,1.25,0.45
47746,2007.01,1.25,0.45
47747,1814.49,1.30,0.45
47748,2596.02,1.25,0.45
47749,2404.04,1.25,0.45
47750,2212.46,1.25,0.45
47751,2020.08,1.25,0.45
47752,1828.85,1.25,0.45
47753,4581.24,1.25,0.45
47754,4389.30,1.25,0.50
47755,3216.29,1.25,0.45
47756,3024.01,1.25,0.45
47757,3814.44,1.25,0.45
47758,4594.88,1.25,0.45
47759,3422.57,1.25,0.45
47760,3221.39,1.25,0.45
47761,4002.50,1.25,0.45
47762,2829.59,1.25,0.45
47763,3609.73,1.25,0.45
47764,3409.82,1.25,0.45
47765,4191.28,1.25,0.45
47766,3009.72,1.25,0.45
47767,1836.06,1.25,0.45
47768,6526.29,1.25,0.45
47769,5360.99,1.25,0.45
47770,4456.76,1.25,0.45
47771,3979.61,1.25,0.45
47772,2805.58,1.25,0.45
47773,2621.71,1.25,0.45
47774,2420.94,1.25,0.45
47775,2229.96,1.25,0.50
47776,2037.80,1.25,0.50
47777,1846.30,1.25,0.45
47778,2635.55,1.25,0.45
47779,2452.68,1.25,0.45
47780,2261.33,1.25,0.50
47781,2068.94,1.25,0.45
47782,1886.44,1.25,0.45
47783,4630.24,1.25,0.45
47784,3456.18,1.25,0.45
47785,4246.96,1.25,0.45
47786,3073.55,1.25,0.45
47787,2898.91,1.25,0.45
47788,3689.50,1.25,0.45
47789,3496.93,1.25,0.45
47790,4281.43,1.25,0.45
47791,3105.57,1.20,0.45
47792,1940.09,1.25,0.45
47793,6647.26,1.25,0.45
47794,5474.40,1.25,0.45
47795,4587.83,1.25,0.45
47796,4108.71,1.25,0.45
47797,2935.25,1.20,0.45
47798,4707.20,1.25,0.45
47799,3533.39,1.20,0.45
47800,2368.94,13.60,0.45
47801,4139.05,1.20,0.45
47802,1993.99,1.25,0.45
47803,1802.00,1.20,0.45
47804,2591.93,1.25,0.60
47805,2400.43,1.20,0.45
47806,2208.22,1.25,0.45
47807,2016.48,1.25,0.45
47808,1815.98,1.25,0.45
47809,2597.03,1.20,0.45
47810,2405.07,1.20,0.45
47811,2204.86,1.20,0.45
47812,3968.08,1.25,0.45
47813,2785.10,1.25,0.45
47814,4538.69,1.25,0.45
47815,3358.06,1.25,0.45
47816,3165.23,1.25,0.45
47817,2974.22,1.25,0.45
47818,3755.23,1.20,0.45
47819,4535.63,1.20,0.45
47820,3353.67,1.25,0.45
47821,3162.65,1.20,0.45
47822,3943.32,1.25,0.45
47823,2769.82,1.25,0.45
47824,3550.87,1.25,0.45
47825,3349.90,1.25,0.45
47826,4140.36,1.25,0.45
47827,2958.22,1.20,0.45
47828,1784.42,1.25,0.45
47829,6483.76,1.25,0.45
47830,5310.42,1.20,0.45
47831,4415.45,1.20,0.45
47832,1982.14,1.25,0.45
47833,1903.65,1.20,0.45
47834,2571.41,1.25,0.45
47835,2379.32,1.25,0.45
47836,2187.80,1.25,0.45
47837,1995.68,1.25,0.45
47838,1803.79,1.25,0.45
47839,2594.00,1.25,0.45
47840,2402.33,1.25,0.50
47841,2210.19,1.20,0.45
47842,3972.54,1.25,0.45
47843,2799.55,1.20,0.45
47844,4563.09,1.25,0.45
47845,3397.40,1.25,0.45
47846,3214.53,1.20,0.50
47847,3022.63,1.25,0.45
47848,3812.84,1.20,0.45
47849,4593.25,1.25,0.45
47850,3420.32,1.25,0.45
47851,3219.70,1.25,0.45
47852,4000.75,1.25,0.45
47853,2827.72,1.25,0.45
47854,3616.98,1.25,0.45
47855,3416.12,1.20,0.45
47856,4207.14,1.25,0.45
47857,3024.37,1.20,0.45
47858,1851.31,1.25,0.45
47859,6541.75,1.25,0.45
47860,5376.93,1.25,0.45
47861,4489.68,1.20,0.45
47862,2057.13,1.25,0.45
47863,1865.43,1.25,0.45
47864,2655.35,1.25,0.45
47865,2463.16,1.25,0.45
47866,2263.19,1.20,0.45
47867,2070.52,1.25,0.45
47868,1879.50,1.25,0.45
47869,2668.78,1.25,0.45
47870,2477.15,1.25,0.45
47871,2293.92,1.25,0.45
47872,4065.91,1.25,0.50
47873,2891.70,1.25,0.45
47874,4654.28,1.25,0.45
47875,3481.23,1.20,0.45
47876,3298.44,1.25,0.45
47877,3106.06,1.20,0.45
47878,3896.30,1.25,0.45
47879,4676.95,1.25,0.45
47880,3504.05,1.25,0.45
47881,3312.15,1.20,0.45
47882,4101.68,1.25,0.45
47883,2928.01,1.25,0.45
47884,3717.80,1.20,0.45
47885,3517.63,1.25,0.45
47886,4298.45,1.25,0.45
47887,3125.71,1.25,0.45
47888,1952.27,1.25,0.50
47889,6651.19,1.25,0.45
47890,5477.50,1.25,0.45
47891,4591.04,1.20,0.45
47892,2323.09,1.25,0.45
47893,1957.65,1.25,0.45
47894,2747.26,1.20,0.45
47895,2547.12,1.25,0.45
47896,2354.93,1.25,0.50
47897,2163.91,1.25,0.45
47898,1962.85,1.25,0.45
47899,2752.84,1.25,0.45
47900,2551.38,1.25,0.45
47901,2360.25,1.20,0.45
47902,4122.89,1.25,0.50
47903,3930.53,1.25,0.45
47904,2748.88,1.20,0.45
47905,3529.69,1.25,0.45
47906,3320.53,1.25,0.45
47907,4101.74,1.25,0.45
47908,2928.80,1.25,0.45
47909,3709.49,1.20,0.45
47910,3508.88,1.25,0.45
47911,4290.65,1.25,0.45
47912,3116.88,1.25,0.45
47913,2916.60,1.25,0.45
47914,4687.31,1.25,0.45
47915,3514.42,1.20,0.45
47916,4295.33,1.25,0.45
47917,3122.14,1.25,0.45
47918,2922.53,1.25,0.45
47919,4675.07,1.25,0.45
47920,3501.98,1.20,0.45
47921,4291.76,1.20,0.45
47922,2136.90,1.25,0.45
47923,1945.73,1.25,0.45
47924,2726.58,1.25,0.45
47925,2526.02,1.25,0.45
47926,2325.96,1.20,0.45
47927,2133.09,1.20,0.45
47928,1933.36,1.20,0.45
47929,2723.17,1.20,0.50
47930,2531.25,1.25,0.45
47931,2330.86,1.25,0.45
47932,4093.31,1.25,0.45
47933,2911.89,1.25,0.45
47934,4691.42,1.25,0.45
47935,3527.16,1.25,0.50
47936,3326.23,1.25,0.45
47937,4115.99,1.25,0.45
47938,2934.06,1.25,0.45
47939,1769.83,1.25,0.45
47940,6468.02,1.20,0.50
47941,5303.71,1.25,0.45
47942,5103.33,1.25,0.45
47943,3929.84,1.25,0.45
47944,2747.60,1.20,0.45
47945,4519.22,1.25,0.45
47946,3353.70,1.25,0.45
47947,3162.41,1.25,0.50
47948,3943.74,1.20,0.45
47949,2770.89,1.25,0.50
47950,3559.65,1.25,0.45
47951,3368.18,1.25,0.45
47952,2186.29,1.20,0.45
47953,1994.24,1.25,0.45
47954,1802.34,1.25,0.45
47955,2591.96,1.25,0.45
47956,2392.50,1.25,0.45
47957,2200.83,1.20,0.45
47958,2017.20,1.25,0.45
47959,1816.65,1.20,0.45
47960,2614.87,1.25,0.45
47961,2423.14,1.20,0.45
47962,4185.17,1.25,0.45
47963,3003.88,1.25,0.45
47964,3793.36,1.25,0.50
47965,3601.27,1.25,0.50
47966,2419.99,1.25,0.45
47967,4182.23,1.25,0.45
47968,2999.96,1.25,0.45
47969,3789.70,1.25,0.45
47970,4571.41,1.25,0.45
47971,3398.05,1.25,0.45
47972,3206.03,1.25,0.45
47973,3996.03,1.25,0.50
47974,2822.96,1.25,0.45
47975,3611.93,1.25,0.45
47976,3420.58,1.20,0.45
47977,4209.71,1.20,0.45
47978,3028.76,1.25,0.45
47979,1854.95,1.25,0.45
47980,6562.59,1.20,0.45
47981,4424.82,1.25,0.45
47982,2261.23,1.25,0.45
47983,2069.44,1.25,0.45
47984,1885.92,1.25,0.45
47985,2676.18,1.25,0.45
47986,2483.94,1.25,0.45
47987,2292.72,1.25,0.45
47988,2091.98,1.20,0.45
47989,1900.03,1.25,0.45
47990,2851.20,1.20,0.45
47991,2481.00,1.25,0.45
47992,4252.33,1.25,0.45
47993,3087.17,1.25,0.45
47994,3877.71,1.25,0.45
47995,4676.19,1.25,0.45
47996,3501.93,1.25,0.45
47997,4300.95,1.25,0.45
47998,3127.22,1.20,0.45
47999,2944.21,1.25,0.45
48000,2753.00,13.60,0.45
48001,4515.55,1.25,0.45
48002,3341.84,1.25,0.45
48003,4140.91,1.20,0.45
48004,2966.94,1.25,0.60
48005,2784.44,1.25,0.45
48006,3582.27,1.25,0.45
48007,3390.66,1.25,0.45
48008,4180.33,1.25,0.45
48009,3015.83,1.25,0.45
48010,1842.55,1.20,0.45
48011,2632.83,1.25,0.45
48012,2439.51,1.20,0.45
48013,2248.71,1.20,0.45
48014,2057.31,1.25,0.45
48015,1865.17,1.25,0.45
48016,2654.79,1.20,0.45
48017,2462.99,1.20,0.45
48018,2271.55,1.20,0.45
48019,2087.95,1.25,0.45
48020,2877.75,1.20,0.45
48021,4648.82,1.25,0.45
48022,4465.15,1.25,0.45
48023,3292.96,1.25,0.45
48024,2119.28,1.25,0.45
