ctrl_iteration,exec_time,tau_i,tau_o
42353,5473.60,2.10,0.60
42354,4630.43,2.05,0.60
42355,4117.26,2.10,0.65
42356,2952.46,2.10,0.60
42357,3751.22,2.10,0.60
42358,4566.27,2.10,0.60
42359,3367.35,2.10,0.60
42360,4330.38,2.30,0.60
42361,2992.41,2.05,0.60
42362,1836.09,2.10,0.60
42363,2635.15,2.30,0.60
42364,2442.88,2.10,0.60
42365,2259.43,2.10,0.60
42366,2067.87,2.10,0.60
42367,1876.26,2.10,0.65
42368,2673.93,2.10,0.60
42369,2490.77,2.05,0.60
42370,2290.97,2.05,0.60
42371,2099.16,2.10,0.60
42372,3871.35,2.10,0.60
42373,3678.44,2.10,0.65
42374,4460.05,2.10,0.60
42375,3286.64,2.10,0.60
42376,4068.19,2.10,0.65
42377,2894.30,2.10,0.60
42378,4691.47,2.10,0.60
42379,3500.51,2.30,0.60
42380,4290.26,2.10,0.65
42381,3117.70,2.10,0.60
42382,2934.24,2.10,0.60
42383,3723.78,2.10,0.60
42384,4514.03,2.10,0.60
42385,3340.89,2.10,0.65
42386,3157.67,2.10,0.60
42387,3947.00,2.10,0.60
42388,2781.88,2.10,0.60
42389,3580.72,2.10,0.60
42390,3397.43,2.10,0.60
42391,4188.37,2.10,0.60
42392,3022.90,2.10,0.60
42393,1858.32,2.10,0.60
42394,2647.77,2.10,0.65
42395,2456.66,2.10,0.60
42396,2264.60,2.10,0.60
42397,2081.15,2.10,0.60
42398,1889.43,2.10,0.60
42399,2679.20,2.10,0.60
42400,2487.52,2.10,0.60
42401,2295.95,2.10,0.60
42402,2103.92,2.10,0.60
42403,2902.05,2.30,0.60
42404,4673.82,2.10,0.60
42405,4490.30,2.10,0.65
42406,3317.30,2.05,0.60
42407,2144.23,2.05,0.65
42408,3915.69,2.10,0.60
42409,2750.93,2.10,0.60
42410,4513.40,2.10,0.60
42411,3348.67,2.10,0.60
42412,4138.29,2.10,0.65
42413,2974.13,2.10,0.60
42414,2791.37,2.25,0.60
42415,3588.75,2.30,0.65
42416,3396.36,2.10,0.60
42417,4187.80,2.10,0.65
42418,3014.11,2.10,0.60
42419,1840.09,2.10,0.65
42420,6547.67,2.30,0.60
42421,5374.78,2.10,0.60
42422,4487.80,2.10,0.60
42423,2063.85,2.30,0.60
42424,1888.64,2.10,0.60
42425,2678.64,2.10,0.60
42426,2495.47,2.10,0.60
42427,2304.21,2.10,0.60
42428,2112.52,2.10,0.60
42429,1920.34,2.10,0.65
42430,2710.56,2.10,0.60
42431,2526.45,2.10,0.65
42432,2334.95,2.10,0.60
42433,4115.61,2.10,0.60
42434,3932.34,2.10,0.60
42435,2758.65,2.10,0.65
42436,3556.92,2.10,0.60
42437,3365.02,2.10,0.60
42438,4164.08,2.10,0.60
42439,2990.26,2.10,0.60
42440,1825.89,2.10,0.60
42441,6533.16,2.10,0.60
42442,5368.71,2.10,0.60
42443,5177.12,2.10,0.60
42444,4012.73,2.10,0.60
42445,2846.97,2.10,0.60
42446,4636.42,2.05,0.60
42447,3471.42,2.10,0.60
42448,3288.65,2.10,0.60
42449,4077.95,2.10,0.65
42450,2904.63,2.10,0.60
42451,3703.50,2.05,0.60
42452,3511.27,2.10,0.60
42453,2346.64,2.05,0.60
42454,2154.44,2.10,0.65
42455,1971.73,2.10,0.60
42456,1901.39,2.10,0.60
42457,2577.87,2.10,0.60
42458,2395.45,2.10,0.60
42459,2203.31,2.10,0.60
42460,2011.45,2.10,0.65
42461,1819.74,2.10,0.60
42462,2610.15,2.10,0.60
42463,4380.91,2.10,0.60
42464,3207.91,2.10,0.60
42465,4006.24,2.10,0.60
42466,2833.04,2.05,0.65
42467,4612.59,2.10,0.60
42468,3440.38,2.25,0.60
42469,3247.48,2.10,0.60
42470,4037.88,2.10,0.60
42471,2863.70,2.30,0.60
42472,3654.19,2.05,0.60
42473,3462.20,2.10,0.60
42474,4251.93,2.10,0.65
42475,3078.78,2.10,0.60
42476,1905.13,2.10,0.60
42477,6604.60,2.10,0.60
42478,5431.09,2.10,0.65
42479,4579.14,2.10,0.60
42480,4065.74,2.10,0.65
42481,2892.45,2.10,0.60
42482,2708.93,2.10,0.60
42483,2517.58,2.10,0.60
42484,2325.33,2.10,0.60
42485,2133.35,2.10,0.60
42486,1941.55,2.10,0.60
42487,2731.98,2.05,0.60
42488,2539.93,2.10,0.60
42489,2346.87,2.10,0.65
42490,2153.43,2.05,0.60
42491,1973.15,2.10,0.60
42492,3735.44,2.10,0.65
42493,3544.01,2.10,0.60
42494,2370.72,2.10,0.60
42495,4142.44,2.10,0.60
42496,2968.14,2.05,0.60
42497,3749.98,2.10,0.60
42498,4539.27,2.10,0.65
42499,3366.71,2.10,0.65
42500,3174.02,2.10,0.60
42501,3956.14,2.05,0.65
42502,2781.97,2.10,0.65
42503,3571.85,2.10,0.60
42504,3380.33,2.10,0.60
42505,4162.04,2.10,0.60
42506,2988.01,2.10,0.60
42507,1822.93,2.10,0.60
42508,6522.85,2.10,0.60
42509,5348.10,2.10,0.65
42510,4453.76,2.25,0.60
42511,3983.85,2.10,0.60
42512,1837.38,2.10,0.65
42513,2626.68,2.10,0.60
42514,2434.50,2.10,0.60
42515,2243.63,2.10,0.60
42516,2051.20,2.05,0.60
42517,1859.74,2.05,0.60
42518,2649.68,2.05,0.60
42519,2457.96,2.10,0.60
42520,2274.82,2.10,0.60
42521,2082.98,2.10,0.60
42522,3845.82,2.30,0.65
42523,4636.60,2.10,0.65
42524,3462.01,2.10,0.65
42525,4259.97,2.10,0.60
42526,3087.61,2.05,0.60
42527,2904.69,2.10,0.60
42528,3693.72,2.10,0.60
42529,3501.89,2.10,0.60
42530,4291.69,2.10,0.60
42531,3126.84,2.10,0.60
42532,2935.57,2.10,0.60
42533,2744.17,2.05,0.60
42534,4515.55,2.10,0.60
42535,3350.34,2.10,0.60
42536,4140.69,2.10,0.60
42537,2975.38,2.10,0.60
42538,2792.17,2.10,0.60
42539,3582.26,2.10,0.60
42540,3389.45,2.10,0.65
42541,2216.62,2.05,0.65
42542,2016.47,2.10,0.60
42543,1824.66,2.10,0.60
42544,2614.62,2.10,0.65
42545,2422.49,2.10,0.60
42546,2231.06,2.10,0.65
42547,2030.63,2.10,0.60
42548,1838.37,2.10,0.60
42549,2636.87,2.05,0.60
42550,2445.22,2.10,0.65
42551,4198.47,2.10,0.60
42552,3025.75,2.10,0.60
42553,3815.39,2.10,0.60
42554,4605.45,2.05,0.60
42555,3432.70,2.10,0.65
42556,3248.86,2.10,0.65
42557,3049.16,2.10,0.60
42558,3837.81,2.10,0.65
42559,4628.42,2.10,0.60
42560,3446.19,2.10,0.65
42561,3254.32,2.10,0.65
42562,4043.56,2.10,0.60
42563,2870.44,2.10,0.60
42564,3652.16,2.10,0.60
42565,3460.52,2.10,0.60
42566,4241.23,2.10,0.60
42567,3058.86,2.10,0.65
42568,1885.89,2.10,0.65
42569,6584.55,2.10,0.60
42570,4446.77,2.10,0.60
42571,2282.56,2.10,0.65
42572,2091.00,2.10,0.60
42573,1891.04,2.10,0.60
42574,2680.23,2.10,0.60
42575,2480.21,2.10,0.60
42576,2288.22,2.10,0.60
42577,2095.51,2.10,0.65
42578,1901.80,2.30,0.60
42579,2694.33,2.10,0.60
42580,2502.69,2.10,0.65
42581,4265.75,2.10,0.60
42582,3091.67,2.10,0.60
42583,3881.82,2.05,0.60
42584,4671.21,2.10,0.60
42585,3498.71,2.10,0.60
42586,4279.23,2.10,0.60
42587,3105.91,2.10,0.60
42588,2914.58,2.10,0.60
42589,2722.35,2.05,0.60
42590,4477.14,2.10,0.60
42591,3303.04,2.10,0.65
42592,4093.14,2.10,0.60
42593,2919.19,2.10,0.60
42594,4691.30,2.10,0.60
42595,3517.45,2.10,0.60
42596,3325.55,2.10,0.60
42597,4115.68,2.10,0.60
42598,2942.38,2.10,0.60
42599,1768.80,2.10,0.60
42600,2549.53,2.10,0.60
42601,2349.39,2.10,0.60
42602,2149.40,2.10,0.60
42603,1957.00,2.10,0.60
42604,2738.57,2.30,0.60
42605,2546.35,2.10,0.60
42606,2354.76,2.10,0.60
42607,2162.61,2.10,0.60
42608,1962.29,2.25,0.60
42609,3846.44,2.10,0.60
42610,2786.07,2.10,0.60
42611,3723.74,2.05,0.60
42612,3140.75,2.30,0.60
42613,3930.85,2.10,0.60
42614,2757.39,2.10,0.60
42615,4529.53,2.10,0.60
42616,3355.23,2.30,0.65
42617,2182.22,2.10,0.60
42618,3944.22,2.10,0.65
42619,2771.62,2.10,0.60
42620,4534.56,2.10,0.60
42621,3351.57,2.10,0.60
42622,3168.73,2.10,0.65
42623,2977.00,2.10,0.60
42624,3758.06,2.10,0.60
42625,4547.57,2.10,0.60
42626,3374.70,2.10,0.60
42627,3173.66,2.05,0.60
42628,3964.11,2.25,0.60
42629,1808.60,2.10,0.60
42630,2590.19,2.10,0.60
42631,2389.86,2.10,0.60
42632,2197.49,2.10,0.60
42633,2005.51,2.10,0.60
42634,1805.07,2.10,0.60
42635,2595.12,2.10,0.60
42636,2394.51,2.10,0.60
42637,2194.54,2.10,0.60
42638,2002.17,2.30,0.60
42639,3765.42,2.10,0.60
42640,4554.89,2.10,0.60
42641,3381.77,2.10,0.60
42642,3189.35,2.10,0.60
42643,3979.26,2.10,0.60
42644,2805.60,2.10,0.60
42645,3596.39,2.10,0.60
42646,3403.75,2.10,0.60
42647,4185.23,2.30,0.60
42648,3003.84,2.10,0.60
42649,1829.49,2.05,0.65
42650,6529.51,2.10,0.65
42651,5355.29,2.10,0.60
42652,4460.00,2.10,0.60
42653,3998.20,2.10,0.60
42654,2824.90,2.10,0.65
42655,4605.34,2.10,0.60
42656,3432.06,2.05,0.60
42657,2267.34,2.10,0.65
42658,4030.02,2.10,0.60
42659,1874.34,2.10,0.60
42660,2663.99,2.10,0.60
42661,2472.02,2.10,0.60
42662,2272.22,2.05,0.65
42663,2080.58,2.10,0.60
42664,1888.90,2.30,0.60
42665,2670.10,2.25,0.60
42666,2478.04,2.10,0.60
42667,2285.91,2.10,0.60
42668,2094.42,2.10,0.60
42669,3865.94,2.30,0.65
42670,4656.15,2.10,0.60
42671,3482.20,2.10,0.60
42672,2317.57,2.10,0.60
42673,4081.19,2.10,0.65
42674,2906.95,2.10,0.65
42675,4669.37,2.10,0.65
42676,3496.08,2.10,0.60
42677,4285.81,2.10,0.60
42678,3104.35,2.10,0.60
42679,2095.41,2.05,0.60
42680,3702.39,2.10,0.60
42681,3509.80,2.05,0.65
42682,4292.14,2.10,0.60
42683,3117.76,2.10,0.60
42684,1944.71,2.10,0.60
42685,6652.49,2.10,0.60
42686,5479.36,2.10,0.60
42687,4591.76,2.10,0.60
42688,2167.52,2.05,0.60
42689,1975.92,2.05,0.60
42690,1905.74,2.10,0.60
42691,2582.27,2.05,0.60
42692,2390.94,2.10,0.65
42693,2199.00,2.10,0.65
42694,2015.23,2.10,0.60
42695,1832.52,2.10,0.60
42696,2631.64,2.05,0.65
42697,2438.92,2.10,0.60
42698,4210.26,2.10,0.60
42699,3046.59,2.05,0.60
42700,3845.03,2.10,0.60
42701,2680.14,2.10,0.60
42702,4451.23,2.05,0.65
42703,3286.58,2.30,0.60
42704,4076.57,2.10,0.65
42705,2911.91,2.30,0.60
42706,3710.27,2.10,0.60
42707,3518.86,2.05,0.60
42708,4316.67,2.10,0.60
42709,3151.97,2.10,0.60
42710,2960.83,2.10,0.60
42711,3758.84,2.10,0.60
42712,4549.33,2.10,0.60
42713,3375.39,2.10,0.65
42714,3192.40,2.10,0.60
42715,3990.68,2.10,0.60
42716,2817.26,2.10,0.60
42717,3607.45,2.05,0.60
42718,3415.80,2.10,0.65
42719,2250.40,2.10,0.60
42720,2058.63,2.10,0.60
42721,1875.37,2.10,0.60
42722,2665.30,2.10,0.60
42723,2473.89,2.10,0.60
42724,2282.15,2.10,0.60
42725,2090.33,2.10,0.60
42726,1897.88,2.10,0.60
42727,2688.51,2.05,0.65
42728,2496.55,2.10,0.65
42729,4259.48,2.10,0.65
42730,3094.46,2.10,0.60
42731,3884.69,2.10,0.60
42732,3709.82,2.10,0.60
42733,2544.75,2.10,0.60
42734,4324.71,2.30,0.65
42735,3151.76,2.10,0.60
42736,3941.77,2.10,0.60
42737,2768.51,2.10,0.60
42738,3566.88,2.10,0.60
42739,3392.20,2.10,0.60
42740,4155.74,2.05,0.60
42741,2981.90,2.10,0.65
42742,2799.47,2.10,0.60
42743,4562.51,2.10,0.60
42744,3398.02,2.10,0.65
42745,4187.64,2.10,0.60
42746,3022.46,2.10,0.65
42747,3812.68,2.10,0.60
42748,2655.95,2.10,0.60
42749,2464.82,2.05,0.65
42750,2272.74,2.25,0.65
42751,2089.09,2.05,0.60
42752,1898.36,2.10,0.60
42753,2696.38,2.10,0.60
42754,2504.60,2.10,0.60
42755,2312.51,2.10,0.60
42756,2129.25,2.10,0.60
42757,1946.66,2.10,0.60
42758,4699.95,2.10,0.60
42759,3534.59,2.05,0.60
42760,3342.73,2.10,0.60
42761,4133.67,2.10,0.60
42762,2968.19,2.10,0.60
42763,1803.14,2.10,0.60
42764,6502.43,2.10,0.60
42765,5329.38,2.10,0.60
42766,4563.74,2.10,0.60
42767,3972.79,2.10,0.60
42768,2808.05,2.10,0.60
42769,4587.78,2.05,0.65
42770,3414.18,2.10,0.60
42771,3222.70,2.10,0.60
42772,4004.23,2.05,0.60
42773,2830.32,2.10,0.65
42774,3620.23,2.10,0.60
42775,3428.36,2.10,0.60
42776,4226.99,2.10,0.60
42777,3053.69,2.10,0.60
42778,1888.39,2.10,0.60
42779,2678.49,2.05,0.60
42780,2486.65,2.10,0.60
42781,2294.61,2.10,0.60
42782,2103.05,2.10,0.65
42783,1911.15,2.10,0.60
42784,2701.39,2.10,0.60
42785,2509.22,2.10,0.60
42786,2317.73,2.05,0.65
42787,2125.86,2.10,0.65
42788,2915.55,2.05,0.65
42789,4687.74,2.05,0.65
42790,4487.11,2.10,0.60
42791,3321.39,2.10,0.60
42792,4112.48,2.05,0.60
42793,2946.98,2.05,0.60
42794,3858.92,2.10,0.60
42795,2693.65,2.10,0.60
42796,3370.36,2.10,0.60
42797,2588.06,2.10,0.60
42798,3308.42,2.10,0.60
42799,2829.84,2.10,0.60
42800,4592.54,2.10,0.60
42801,3418.91,2.10,0.60
42802,4209.06,2.10,0.60
42803,3044.53,2.10,0.60
42804,2843.61,2.10,0.60
42805,4606.88,2.10,0.60
42806,3441.86,2.30,0.60
42807,2277.25,2.10,0.60
42808,2085.44,2.10,0.65
42809,1919.39,2.10,0.65
42810,2691.99,2.10,0.65
42811,2499.61,2.10,0.65
42812,2308.37,2.10,0.60
42813,2116.64,2.10,0.60
42814,1924.30,2.10,0.60
42815,2714.80,2.10,0.65
42816,2531.46,2.10,0.60
42817,4303.08,2.10,0.65
42818,4111.05,2.05,0.60
42819,2972.33,2.10,0.65
42820,2754.78,2.10,0.60
42821,4517.95,2.30,0.65
42822,3344.70,2.10,0.60
42823,4142.02,2.10,0.65
42824,2969.76,2.05,0.60
42825,3759.53,2.10,0.60
42826,4548.23,2.10,0.60
42827,3375.52,2.05,0.60
42828,3200.47,2.10,0.65
42829,3009.70,2.10,0.60
42830,3790.14,2.30,0.60
42831,4580.20,2.30,0.65
42832,3406.64,2.10,0.60
42833,3214.97,2.10,0.60
42834,4005.31,2.10,0.60
42835,2831.39,2.05,0.65
42836,2648.08,2.10,0.60
42837,2456.23,2.10,0.65
42838,2264.93,2.10,0.65
42839,2099.08,2.10,0.60
42840,1881.06,2.10,0.60
42841,2670.70,2.05,0.65
42842,2478.65,2.10,0.60
42843,2287.20,2.10,0.60
42844,2095.18,2.10,0.60
42845,1912.14,2.10,0.60
42846,4665.70,2.10,0.60
42847,4474.24,2.10,0.60
42848,4290.15,2.10,0.60
42849,3125.84,2.25,0.60
42850,1961.22,2.10,0.60
42851,6668.70,2.10,0.60
42852,5495.51,2.10,0.60
42853,4713.50,2.10,0.60
42854,4130.05,2.10,0.60
42855,2965.47,2.10,0.60
42856,3755.10,2.10,0.60
42857,4536.63,2.10,0.60
42858,3363.02,2.05,0.60
42859,3206.13,2.10,0.60
42860,2988.18,2.10,0.65
42861,3786.64,2.10,0.60
42862,4576.89,2.10,0.60
42863,3403.25,2.10,0.65
42864,3219.75,2.05,0.60
42865,4001.59,2.10,0.60
42866,1854.35,2.10,0.60
42867,2644.19,2.10,0.65
42868,2452.55,2.10,0.60
42869,2269.26,2.10,0.60
42870,2077.44,2.10,0.60
42871,1885.21,2.10,0.60
42872,2675.59,2.10,0.60
42873,2484.11,2.10,0.60
42874,2291.75,2.10,0.65
42875,2100.13,2.05,0.65
42876,3871.61,2.30,0.60
42877,2706.52,2.05,0.60
42878,4469.97,2.05,0.65
42879,3323.06,2.10,0.60
42880,4094.36,2.30,0.60
42881,2921.44,2.10,0.60
42882,3711.38,2.10,0.60
42883,3519.18,2.05,0.65
42884,4309.78,2.10,0.60
42885,3135.31,2.10,0.60
42886,1970.94,2.10,0.60
42887,3742.48,2.10,0.65
42888,4533.47,2.10,0.65
42889,3358.12,2.10,0.65
42890,4148.37,2.10,0.60
42891,2984.40,2.10,0.60
42892,2791.86,2.30,0.60
42893,4563.60,2.10,0.60
42894,3389.77,2.10,0.60
42895,4188.67,2.30,0.65
42896,2042.13,2.10,0.65
42897,1858.98,2.10,0.60
42898,2649.58,2.10,0.60
42899,2465.44,2.10,0.65
42900,2274.44,2.05,0.60
42901,2090.40,2.05,0.60
42902,1899.32,2.05,0.65
42903,2680.65,2.05,0.60
42904,2488.31,2.05,0.60
42905,2288.33,2.05,0.65
42906,4042.52,2.10,0.65
42907,2867.73,2.10,0.60
42908,4649.24,2.10,0.60
42909,3500.96,2.10,0.60
42910,3274.50,2.10,0.60
42911,4064.44,2.05,0.60
42912,2891.32,2.10,0.60
42913,3672.61,2.10,0.60
42914,3480.36,2.10,0.60
42915,4261.81,2.10,0.65
42916,3088.71,2.30,0.65
42917,2896.90,2.10,0.60
42918,4659.52,2.05,0.60
42919,2634.15,2.10,0.60
42920,4275.52,2.10,0.60
42921,3102.11,2.10,0.60
42922,2919.59,2.10,0.60
42923,3709.00,2.10,0.60
42924,3525.60,2.10,0.60
42925,4298.70,2.10,0.60
42926,2142.32,2.10,0.60
42927,1951.81,2.30,0.65
42928,2741.72,2.10,0.60
42929,2549.54,2.05,0.60
42930,2357.25,2.10,0.60
42931,2165.55,2.10,0.60
42932,1965.19,2.10,0.60
42933,1895.58,2.10,0.60
42934,2554.44,2.10,0.65
42935,2362.59,2.10,0.60
42936,4134.24,2.10,0.60
42937,2960.80,2.10,0.60
42938,2760.34,2.10,0.60
42939,4514.45,2.10,0.60
42940,3341.55,2.10,0.60
42941,4131.08,2.10,0.60
42942,2957.53,2.10,0.65
42943,3860.16,2.05,0.60
42944,4528.40,2.10,0.60
42945,3355.62,2.10,0.60
42946,3163.64,2.10,0.60
42947,2971.05,2.10,0.60
42948,3761.20,2.10,0.60
42949,4559.55,2.10,0.60
42950,3359.81,2.10,0.60
42951,3168.34,2.05,0.60
42952,3949.79,2.10,0.65
42953,2766.76,2.10,0.60
42954,3557.95,2.10,0.60
42955,3357.36,2.10,0.60
42956,2174.95,2.10,0.65
42957,1974.22,2.10,0.60
42958,1895.14,2.25,0.60
42959,2554.78,2.10,0.60
42960,2362.16,2.10,0.60
42961,2161.97,2.10,0.65
42962,1970.56,2.10,0.60
42963,1882.99,2.10,0.60
42964,2542.84,2.10,0.60
42965,2342.27,2.10,0.60
42966,4096.12,2.05,0.60
42967,2914.49,2.10,0.60
42968,4685.73,2.05,0.65
42969,3512.48,2.10,0.60
42970,3311.98,2.10,0.60
42971,4092.75,2.10,0.60
42972,2919.19,2.10,0.60
42973,3709.42,2.10,0.60
42974,3508.59,2.10,0.60
42975,4290.04,2.05,0.60
42976,3108.43,2.10,0.60
42977,2916.04,2.10,0.60
42978,4678.60,2.10,0.60
42979,3505.37,2.10,0.60
42980,4286.41,2.30,0.60
42981,3112.39,2.10,0.60
42982,2913.13,2.30,0.60
42983,4666.83,2.10,0.60
42984,3493.66,2.10,0.60
42985,4273.89,2.10,0.65
42986,2128.04,2.10,0.60
42987,1935.83,2.10,0.60
42988,2717.79,2.05,0.60
42989,2525.46,2.05,0.60
42990,2333.35,2.10,0.60
42991,2133.19,2.10,0.60
42992,1932.68,2.30,0.65
42993,2713.28,2.30,0.60
42994,2513.44,2.10,0.60
42995,2312.47,2.05,0.60
42996,4075.81,2.10,0.60
42997,2901.55,2.10,0.65
42998,4665.31,2.10,0.65
42999,3491.81,2.10,0.60
43000,3282.30,2.10,0.60
43001,4063.62,2.10,0.60
43002,2890.20,2.05,0.60
43003,3671.25,2.10,0.60
43004,3470.93,2.10,0.60
43005,4252.71,2.10,0.60
43006,3070.25,2.10,0.60
43007,1896.27,2.10,0.65
43008,6587.40,2.05,0.60
43009,5413.17,2.10,0.65
43010,4561.64,2.10,0.60
43011,4039.42,2.30,0.60
43012,2866.02,2.10,0.65
43013,4637.06,2.10,0.60
43014,3464.26,2.10,0.60
43015,2290.75,2.05,0.60
43016,2098.27,2.10,0.65
43017,1906.47,2.05,0.65
43018,2688.19,2.10,0.65
43019,2495.63,2.10,0.65
43020,2295.60,2.10,0.65
43021,2104.29,2.10,0.60
43022,1912.27,2.10,0.65
43023,2693.19,2.10,0.60
43024,2501.42,2.10,0.60
43025,3282.85,2.10,0.65
43026,3090.76,2.25,0.60
43027,3879.87,2.10,0.60
43028,4670.13,2.05,0.60
43029,3497.63,2.05,0.60
43030,3296.10,2.10,0.60
43031,4086.16,2.10,0.65
43032,2912.32,2.10,0.60
43033,3703.42,2.10,0.60
43034,3511.44,2.10,0.60
43035,4300.66,2.10,0.60
43036,3118.88,2.10,0.60
43037,1945.87,2.10,0.60
43038,6643.64,2.10,0.65
43039,5462.67,2.10,0.60
43040,4566.63,2.30,0.60
43041,4088.30,2.05,0.60
43042,2914.99,2.10,0.65
43043,4694.90,2.10,0.60
43044,3520.97,2.10,0.60
43045,2347.45,2.10,0.60
43046,2147.43,2.10,0.60
43047,1947.07,2.10,0.60
43048,2728.42,2.10,0.60
43049,2536.35,2.10,0.65
43050,2335.92,2.10,0.60
43051,2144.26,2.10,0.60
43052,1952.82,2.25,0.65
43053,2742.26,2.10,0.60
43054,2541.83,2.10,0.60
43055,3331.89,2.10,0.60
43056,3130.79,2.10,0.60
43057,3912.52,2.30,0.60
43058,4684.42,2.05,0.60
43059,3511.00,2.10,0.65
43060,3301.87,2.10,0.60
43061,4082.78,2.05,0.60
43062,2901.40,2.10,0.65
43063,3682.73,2.10,0.65
43064,3473.33,2.10,0.60
43065,4253.67,2.10,0.60
43066,3063.41,2.10,0.60
43067,2862.62,2.35,0.60
43068,4616.61,2.10,0.60
43069,3435.06,2.10,0.60
43070,4207.11,2.10,0.60
43071,3033.20,2.10,0.60
43072,2824.94,2.10,0.60
43073,4570.17,2.10,0.60
43074,3379.05,2.05,0.60
43075,4159.91,2.05,0.60
43076,2004.95,2.10,0.65
43077,1804.69,2.15,0.65
43078,2577.02,2.10,0.60
43079,2376.89,2.10,0.60
43080,2176.20,2.10,0.60
43081,1967.01,2.10,0.60
43082,2748.76,2.10,0.65
43083,2547.52,2.10,0.60
43084,2347.54,2.10,0.60
43085,2146.81,2.10,0.60
43086,3891.72,2.10,0.60
43087,3700.55,2.10,0.60
43088,3499.77,2.10,0.60
43089,4272.30,2.10,0.65
43090,3090.53,2.10,0.60
43091,3871.02,2.10,0.65
43092,2688.65,2.10,0.60
43093,4443.08,2.10,0.60
43094,3261.07,2.10,0.65
43095,4042.91,2.10,0.60
43096,2859.99,2.10,0.60
43097,3632.54,2.10,0.60
43098,3432.17,2.10,0.60
43099,4204.90,2.10,0.60
43100,3022.79,2.10,0.65
43101,1840.67,2.10,0.60
43102,6530.43,2.10,0.60
43103,5349.32,2.10,0.60
43104,4436.39,2.10,0.60
43105,3966.38,2.10,0.60
43106,1810.51,2.10,0.60
43107,2591.76,2.10,0.60
43108,2382.84,2.10,0.60
43109,2182.59,2.10,0.60
43110,1973.33,2.10,0.60
43111,1894.15,2.10,0.60
43112,2553.94,2.10,0.60
43113,2353.44,2.10,0.60
43114,2152.95,2.10,0.60
43115,1952.36,2.10,0.65
43116,4688.61,2.10,0.60
43117,4486.85,2.10,0.60
43118,3314.35,2.10,0.60
43119,3113.27,2.30,0.60
43120,3895.39,2.10,0.60
43121,4667.58,2.05,0.60
43122,3485.24,2.10,0.60
43123,3284.97,2.30,0.60
43124,4066.26,2.10,0.60
43125,2883.85,2.10,0.60
43126,3673.17,2.10,0.60
43127,3473.62,2.10,0.65
43128,4254.38,2.10,0.60
43129,3080.90,2.10,0.60
43130,1907.52,2.10,0.60
43131,6597.65,2.10,0.60
43132,5424.67,2.10,0.60
43133,4528.38,2.10,0.60
43134,4041.86,2.10,0.65
43135,2868.01,2.10,0.60
43136,2676.04,2.05,0.60
43137,2475.80,2.10,0.60
43138,2275.78,2.10,0.60
43139,2084.19,2.10,0.60
43140,1891.68,2.10,0.60
43141,2673.17,2.10,0.60
43142,2481.37,2.10,0.60
43143,2289.38,2.05,0.60
43144,2088.89,2.10,0.65
43145,1897.11,2.10,0.60
43146,4632.72,2.10,0.65
43147,3460.01,2.10,0.60
43148,3276.16,2.10,0.60
43149,3075.11,2.05,0.60
43150,3865.24,2.10,0.65
43151,4647.17,2.10,0.60
43152,3473.24,2.30,0.60
43153,3273.23,2.10,0.60
43154,4061.86,2.10,0.65
43155,2880.60,2.10,0.60
43156,3670.48,2.10,0.60
43157,3477.80,2.30,0.60
43158,4259.24,2.30,0.65
43159,3077.61,2.10,0.60
43160,1903.75,2.10,0.65
43161,6603.34,2.10,0.60
43162,5421.41,2.05,0.65
43163,4533.92,2.10,0.60
43164,4047.19,2.10,0.60
43165,2873.18,2.10,0.60
43166,2690.63,2.05,0.65
43167,2490.00,2.10,0.60
43168,2298.15,2.10,0.60
43169,2097.33,2.10,0.60
43170,1906.15,2.10,0.60
43171,2678.39,2.10,0.60
43172,2477.77,2.05,0.60
43173,2277.62,2.10,0.65
43174,2076.57,2.10,0.60
43175,1885.02,2.10,0.60
43176,4621.52,2.10,0.60
43177,3446.82,2.05,0.60
43178,3255.70,2.10,0.65
43179,3063.52,2.10,0.60
43180,3844.85,2.10,0.60
43181,4635.56,2.05,0.60
43182,3461.48,2.10,0.60
43183,3268.93,2.10,0.60
43184,4059.30,2.10,0.60
43185,2885.60,2.10,0.60
43186,3667.08,2.10,0.60
43187,3466.19,2.10,0.60
43188,4247.76,2.10,0.60
43189,3065.89,2.10,0.65
43190,1892.37,2.10,0.65
43191,6582.71,2.10,0.60
43192,5408.77,2.05,0.65
43193,4504.93,2.25,0.65
43194,4035.06,2.10,0.60
43195,2861.80,2.05,0.60
43196,2669.76,2.10,0.60
43197,2477.71,2.10,0.60
43198,2278.37,2.10,0.60
43199,2076.94,2.30,0.65
43200,1885.08,2.30,0.60
43201,2666.49,2.10,0.60
43202,2473.96,2.25,0.60
43203,2274.28,2.10,0.60
43204,2073.27,2.10,0.60
43205,1872.99,2.10,0.60
43206,4599.99,2.10,0.60
43207,3418.85,2.10,0.60
43208,3226.23,2.25,0.65
43209,3025.54,2.10,0.60
43210,3798.53,2.10,0.60
43211,4570.69,2.10,0.60
43212,3388.36,2.05,0.60
43213,3187.74,2.10,0.60
43214,3960.42,2.10,0.60
43215,2778.13,2.10,0.65
43216,3559.91,2.05,0.60
43217,3358.94,2.05,0.60
43218,4157.29,2.10,0.60
43219,2966.43,2.10,0.60
43220,1793.44,2.10,0.60
43221,6484.06,2.25,0.60
43222,5310.97,2.05,0.60
43223,4414.37,2.10,0.60
43224,3936.71,2.10,0.60
43225,2763.49,2.10,0.60
