ctrl_iteration,exec_time,tau_i,tau_o
926,2427.79,1.25,0.45
927,2244.61,1.20,0.45
928,2052.36,1.25,0.45
929,1869.68,1.20,0.45
930,2659.09,1.25,0.45
931,2467.88,1.25,0.45
932,2276.17,1.25,0.50
933,2092.47,1.25,0.45
934,3864.15,1.20,0.45
935,3672.92,1.25,0.45
936,4461.70,1.25,0.45
937,3289.15,1.25,0.45
938,2123.84,1.25,0.45
939,3896.13,1.20,0.50
940,2730.45,1.20,0.45
941,4493.61,1.25,0.45
942,3328.46,1.25,0.45
943,4126.30,1.25,0.45
944,2954.04,1.25,0.45
945,2771.25,1.25,0.45
946,3561.32,1.25,0.50
947,3377.44,1.20,0.45
948,4175.88,1.25,0.45
949,3011.76,1.25,0.45
950,1846.11,1.30,0.45
951,6553.90,1.25,0.45
952,5380.11,1.25,0.45
953,4494.10,1.25,0.45
954,2069.30,1.20,0.45
955,1877.58,1.25,0.50
956,1825.28,1.20,0.45
957,2476.14,1.25,0.45
958,2292.47,1.20,0.45
959,2101.21,1.25,0.45
960,1917.89,1.25,0.45
961,1734.53,1.25,0.45
962,2524.42,1.25,0.45
963,2332.43,1.25,0.45
964,4104.44,1.25,0.45
965,2930.24,1.20,0.45
966,1783.20,1.25,0.45
967,3528.87,1.25,0.45
968,4326.70,1.25,0.45
969,3153.34,1.25,0.45
970,3952.49,1.25,0.45
971,2787.42,1.25,0.45
972,4568.01,1.25,0.45
973,3403.35,1.25,0.45
974,4191.92,1.20,0.45
975,3019.35,1.25,0.45
976,2853.34,1.25,0.45
977,2644.44,1.25,0.45
978,4407.14,1.25,0.45
979,3242.85,1.25,0.45
980,4032.51,1.25,0.45
981,2867.52,1.20,0.45
982,2692.73,1.30,0.45
983,3482.61,1.25,0.45
984,2318.38,1.25,0.45
985,2125.96,1.25,0.45
986,1935.04,1.30,0.45
987,1742.77,1.25,0.45
988,2532.97,1.25,0.45
989,2340.58,1.25,0.50
990,2157.77,1.25,0.45
991,1966.14,1.25,0.45
992,1782.95,1.20,0.45
993,3545.95,1.25,0.45
994,3363.08,1.25,0.45
995,4151.91,1.25,0.50
996,3005.61,1.25,0.45
997,3777.47,1.25,0.45
998,4574.97,1.25,0.50
999,3411.01,1.25,0.50
1000,3228.37,1.25,0.45
1001,3044.54,1.20,0.45
1002,2852.63,1.25,0.45
1003,3642.96,1.25,0.45
1004,4441.32,1.20,0.45
1005,3268.71,1.25,0.45
1006,3076.08,1.25,0.45
1007,3866.19,1.25,0.45
1008,2692.24,1.25,0.45
1009,3474.05,1.25,0.45
1010,3283.14,1.20,0.45
1011,4080.60,1.25,0.45
1012,2915.71,1.25,0.45
1013,1742.35,1.20,0.45
1014,2540.46,1.25,0.45
1015,2349.65,1.25,0.45
1016,2183.13,1.25,0.45
1017,1974.45,1.25,0.45
1018,1791.67,1.25,0.50
1019,2580.80,1.25,0.45
1020,2397.74,1.25,0.45
1021,2206.48,1.25,0.45
1022,2023.38,1.25,0.50
1023,3794.63,1.25,0.45
1024,2620.52,1.25,0.45
1025,3559.15,1.30,0.50
1026,3227.46,1.25,0.45
1027,4018.38,1.25,0.50
1028,2844.01,1.25,0.45
1029,3755.76,1.25,0.45
1030,4432.75,1.25,0.45
1031,3258.92,1.20,0.45
1032,4057.60,1.25,0.45
1033,2883.62,1.25,0.45
1034,2701.76,1.30,0.45
1035,3499.14,1.25,0.45
1036,3325.53,1.25,0.45
1037,4097.02,1.20,0.45
1038,2923.57,1.25,0.45
1039,1759.42,1.20,0.45
1040,6458.81,1.25,0.45
1041,4328.96,1.25,0.45
1042,2174.43,1.25,0.45
1043,1982.05,1.30,0.45
1044,1799.45,1.25,0.45
1045,2596.76,1.25,0.45
1046,2397.01,1.25,0.45
1047,2205.41,1.25,0.45
1048,2013.62,1.25,0.45
1049,1821.31,1.25,0.50
1050,2611.93,1.25,0.45
1051,2419.54,1.25,0.45
1052,4182.35,1.25,0.45
1053,3008.65,1.25,0.45
1054,3799.04,1.25,0.45
1055,3624.21,1.25,0.45
1056,2478.04,1.25,0.45
1057,4222.86,1.25,0.45
1058,3057.66,1.25,0.45
1059,3847.51,1.25,0.45
1060,2674.61,1.25,0.45
1061,3472.81,1.25,0.45
1062,3280.86,1.25,0.45
1063,4080.04,1.25,0.45
1064,2905.84,1.20,0.45
1065,2713.96,1.25,0.45
1066,3921.27,1.20,0.45
1067,3303.54,1.25,0.45
1068,4110.42,1.25,0.45
1069,2919.90,1.20,0.45
1070,3805.86,1.25,0.45
1071,2640.76,1.25,0.45
1072,2448.96,1.20,0.45
1073,2265.87,1.25,0.45
1074,2082.99,1.25,0.45
1075,1890.32,1.20,0.45
1076,2715.78,1.25,0.45
1077,2506.06,1.25,0.50
1078,2322.69,1.25,0.45
1079,2139.17,1.20,0.45
1080,1956.58,1.25,0.45
1081,3842.15,1.20,0.45
1082,4517.97,1.20,0.50
1083,3353.84,1.20,0.45
1084,2588.07,1.25,0.45
1085,3387.06,1.25,0.45
1086,2838.27,1.25,0.45
1087,4602.26,1.25,0.45
1088,3436.54,1.30,0.45
1089,4235.67,1.25,0.45
1090,3069.94,1.25,0.45
1091,2878.65,1.25,0.45
1092,4650.41,1.25,0.45
1093,3485.37,1.25,0.45
1094,4274.87,1.25,0.45
1095,3110.22,1.25,0.45
1096,2953.14,1.25,0.45
1097,2744.94,1.25,0.45
1098,4506.53,1.25,0.45
1099,3333.30,1.25,0.45
1100,2168.90,1.25,0.45
1101,1977.26,1.25,0.45
1102,1785.03,1.30,0.45
1103,2575.07,1.20,0.45
1104,2391.43,1.20,0.45
1105,2200.10,1.20,0.45
1106,2017.03,1.25,0.45
1107,1825.24,1.25,0.45
1108,2622.77,1.25,0.45
1109,2432.08,1.25,0.45
1110,4212.49,1.25,0.45
1111,4028.99,1.25,0.45
1112,3846.12,1.25,0.45
1113,4644.23,1.25,0.50
1114,3480.02,1.25,0.45
1115,2314.79,1.25,0.45
1116,4094.92,1.25,0.45
1117,2930.27,1.20,0.50
1118,4702.05,1.25,0.45
1119,3537.20,1.25,0.45
1120,4335.08,1.20,0.45
1121,3170.96,1.20,0.45
1122,2284.02,1.25,0.45
1123,3073.89,1.25,0.45
1124,3872.28,1.30,0.50
1125,3411.89,1.25,0.45
1126,4201.66,1.25,0.45
1127,3036.47,1.20,0.45
1128,3826.12,1.25,0.45
1129,2670.23,1.30,0.45
1130,2478.55,1.25,0.45
1131,2295.30,1.20,0.45
1132,2103.16,1.25,0.45
1133,1920.57,1.25,0.45
1134,2719.37,1.20,0.45
1135,2535.80,1.25,0.45
1136,2344.07,1.25,0.45
1137,2160.38,1.25,0.45
1138,1986.23,1.30,0.45
1139,3757.65,1.25,0.45
1140,4556.70,1.20,0.45
1141,3391.90,1.20,0.45
1142,2635.29,1.25,0.45
1143,3416.19,1.25,0.45
1144,2842.20,1.25,0.45
1145,4622.19,1.25,0.45
1146,3474.74,1.25,0.45
1147,4248.28,1.30,0.45
1148,3091.26,1.25,0.45
1149,2899.46,1.20,0.45
1150,4671.29,1.25,0.45
1151,3515.15,1.25,0.45
1152,4313.18,1.25,0.45
1153,3139.75,1.25,0.45
1154,2965.84,1.25,0.45
1155,2782.65,1.25,0.45
1156,4571.09,1.30,0.45
1157,3389.53,1.25,0.45
1158,2224.76,1.20,0.45
1159,2041.30,1.20,0.45
1160,1866.99,1.25,0.45
1161,2665.06,1.25,0.45
1162,2482.07,1.20,0.45
1163,2298.81,1.25,0.45
1164,2116.10,1.25,0.45
1165,1932.84,1.20,0.45
1166,2732.09,1.25,0.45
1167,2548.70,1.25,0.45
1168,4329.29,1.25,0.45
1169,4137.19,1.30,0.45
1170,3953.57,1.20,0.45
1171,2780.40,1.25,0.45
1172,4551.97,1.20,0.45
1173,3387.44,1.25,0.45
1174,3212.23,1.25,0.45
1175,3029.00,1.25,0.45
1176,3854.63,1.25,0.45
1177,4625.87,1.25,0.45
1178,3461.52,1.25,0.45
1179,3278.51,1.25,0.45
1180,4077.66,1.25,0.45
1181,2912.42,1.20,0.45
1182,3702.88,1.25,0.45
1183,3518.85,1.25,0.45
1184,4309.32,1.25,0.45
1185,3135.00,1.25,0.45
1186,1970.85,1.20,0.45
1187,3750.75,1.25,0.45
1188,4541.45,1.25,0.45
1189,2394.42,1.25,0.45
1190,2211.49,1.25,0.45
1191,2193.10,1.25,0.45
1192,1835.94,1.25,0.45
1193,2626.09,1.25,0.45
1194,2434.23,1.20,0.45
1195,2251.17,1.20,0.45
1196,2067.52,1.20,0.45
1197,1885.45,1.20,0.45
1198,2675.64,1.20,0.45
1199,4462.99,1.20,0.45
1200,4271.74,1.25,0.45
1201,4089.51,1.25,0.45
1202,2924.04,1.20,0.45
1203,4678.31,1.25,0.45
1204,3513.31,1.25,0.45
1205,3330.36,1.25,0.45
1206,3146.95,1.25,0.50
1207,3937.02,1.25,0.45
1208,2772.46,1.25,0.45
1209,3562.43,1.25,0.45
1210,3378.81,1.25,0.45
1211,4177.07,1.20,0.45
1212,3004.23,1.25,0.45
1213,1839.41,1.20,0.45
1214,3618.86,1.25,0.45
1215,4410.03,1.25,0.45
1216,3244.26,1.20,0.45
1217,4034.31,1.25,0.45
1218,2861.52,1.25,0.45
1219,4632.07,1.25,0.45
1220,2477.43,1.25,0.45
1221,2285.54,1.25,0.45
1222,2093.21,1.25,0.45
1223,1893.06,1.25,0.45
1224,2683.08,1.20,0.45
1225,2492.80,1.30,0.45
1226,2308.54,1.30,0.45
1227,2115.96,1.25,0.50
1228,1925.00,1.30,0.45
1229,2722.80,1.25,0.45
1230,4503.03,1.25,0.45
1231,4311.39,1.25,0.45
1232,3138.01,1.25,0.45
1233,2937.84,1.20,0.45
1234,3736.17,1.25,0.45
1235,4526.53,1.25,0.45
1236,3361.82,1.25,0.45
1237,3178.16,1.25,0.45
1238,3976.25,1.25,0.45
1239,2802.99,1.25,0.50
1240,3601.82,1.25,0.50
1241,3418.33,1.25,0.45
1242,4199.54,1.25,0.45
1243,3025.78,1.25,0.45
1244,1853.48,1.20,0.45
1245,6560.36,1.25,0.45
1246,5395.93,1.25,0.45
1247,4543.48,1.25,0.45
1248,4039.02,1.25,0.50
1249,2866.22,1.25,0.45
1250,2691.40,1.25,0.45
1251,2508.62,1.20,0.45
1252,2324.84,1.25,0.45
1253,2141.89,1.25,0.45
1254,1949.91,1.30,0.45
1255,1880.12,1.25,0.45
1256,2557.54,1.20,0.45
1257,2382.69,1.30,0.45
1258,2189.84,1.25,0.45
1259,2007.80,1.25,0.45
1260,3778.79,1.20,0.45
1261,4577.76,1.25,0.45
1262,3413.20,1.25,0.45
1263,3238.49,1.25,0.50
1264,3054.87,1.25,0.45
1265,3853.98,1.25,0.45
1266,4651.98,1.25,0.45
1267,3487.65,1.25,0.45
1268,3304.16,1.25,0.45
1269,4102.64,1.25,0.45
1270,2929.89,1.25,0.50
1271,1773.10,1.25,0.45
1272,6489.69,1.25,0.45
1273,5325.25,1.25,0.45
1274,4428.89,1.25,0.45
1275,3968.19,1.25,0.45
1276,2795.28,1.25,0.45
1277,4584.36,1.20,0.45
1278,3410.21,1.25,0.45
1279,2246.45,1.25,0.45
1280,2061.91,1.25,0.50
1281,1879.47,1.20,0.45
1282,2678.39,1.20,0.50
1283,2494.61,1.20,0.45
1284,2311.36,1.25,0.45
1285,2120.30,1.20,0.45
1286,1936.54,1.25,0.45
1287,2726.83,1.20,0.45
1288,2542.88,1.25,0.45
1289,3498.64,1.25,0.45
1290,3141.57,1.25,0.45
1291,3939.69,1.25,0.45
1292,2766.74,1.20,0.45
1293,4538.86,1.25,0.45
1294,3364.70,1.20,0.45
1295,4154.11,1.20,0.45
1296,2981.60,1.20,0.45
1297,2789.54,1.25,0.45
1298,4551.95,1.20,0.45
1299,3378.01,1.25,0.45
1300,4168.45,1.20,0.45
1301,2994.90,1.25,0.45
1302,3793.24,1.20,0.45
1303,4583.20,1.20,0.45
1304,3409.68,1.20,0.45
1305,3218.51,1.25,0.45
1306,3016.78,1.20,0.45
1307,3807.26,1.20,0.45
1308,4597.51,1.20,0.45
1309,2450.77,1.20,0.45
1310,2259.19,1.25,0.45
1311,2067.35,1.20,0.45
1312,1875.43,1.25,0.50
1313,2665.27,1.20,0.45
1314,2473.35,1.25,0.45
1315,2281.63,1.25,0.45
1316,2098.14,1.25,0.45
1317,1907.05,1.25,0.45
1318,2704.73,1.25,0.45
1319,4477.03,1.20,0.50
1320,4293.90,1.25,0.45
1321,4101.43,1.25,0.45
1322,2928.88,1.25,0.45
1323,2736.53,1.25,0.45
1324,4508.08,1.20,0.45
1325,3334.36,1.25,0.45
1326,4133.21,1.25,0.45
1327,2967.99,1.25,0.45
1328,3757.60,1.25,0.45
1329,4557.41,1.25,0.45
1330,3392.29,1.20,0.45
1331,3207.87,1.20,0.50
1332,3025.95,1.25,0.45
1333,3815.57,1.20,0.45
1334,4613.41,1.20,0.45
1335,3449.18,1.25,0.45
1336,3257.65,1.20,0.45
1337,4056.56,1.20,0.45
1338,2891.06,1.25,0.45
1339,2700.04,1.25,0.45
1340,2516.32,1.25,0.45
1341,2333.28,1.20,0.45
1342,2141.41,1.20,0.45
1343,1950.11,1.25,0.45
1344,2739.70,1.20,0.45
1345,2556.02,1.25,0.45
1346,2364.53,1.25,0.50
1347,2181.21,1.25,0.45
1348,1998.01,1.25,0.45
1349,2788.04,1.25,0.45
1350,4568.87,1.25,0.45
1351,4377.20,1.25,0.45
1352,3211.93,1.25,0.45
1353,3028.46,1.25,0.45
1354,2845.43,1.20,0.45
1355,4617.49,1.20,0.50
1356,3460.88,1.20,0.45
1357,4250.90,1.25,0.45
1358,3086.30,1.20,0.45
1359,3884.14,1.25,0.45
1360,2728.30,1.20,0.45
1361,3526.59,1.25,0.45
1362,2648.77,1.25,0.45
1363,3430.25,1.20,0.45
1364,2968.59,1.25,0.45
1365,3776.50,1.25,0.45
1366,4574.84,1.25,0.45
1367,3401.46,1.25,0.45
1368,2245.52,1.25,0.45
1369,2061.57,1.25,0.45
1370,1879.12,1.25,0.45
1371,2677.59,1.25,0.45
1372,2494.21,1.25,0.45
1373,2320.23,1.20,0.45
1374,2136.92,1.20,0.45
1375,1962.43,1.25,0.45
1376,1900.99,1.20,0.45
1377,2586.43,1.25,0.45
1378,4366.60,1.25,0.45
1379,4183.62,1.20,0.45
1380,4001.57,1.25,0.45
1381,3825.88,1.20,0.45
1382,4624.90,1.20,0.45
1383,3451.69,1.25,0.45
1384,3268.52,1.20,0.45
1385,4066.26,1.25,0.45
1386,2901.86,1.20,0.45
1387,2709.50,1.25,0.45
1388,4490.77,1.25,0.45
1389,4298.04,1.25,0.45
1390,3133.05,1.25,0.45
1391,2941.99,1.30,0.45
1392,3740.48,1.35,0.60
1393,4538.67,1.25,0.60
1394,3374.31,1.20,0.45
1395,3191.20,1.25,0.45
1396,3981.10,1.25,0.45
1397,2815.77,1.20,0.50
1398,3614.28,1.20,0.45
1399,3422.99,1.25,0.45
1400,2258.45,1.20,0.45
1401,2065.76,1.20,0.45
1402,1882.66,1.25,0.45
1403,2673.53,1.25,0.45
1404,2490.16,1.25,0.45
1405,2307.06,1.25,0.45
1406,2114.77,1.25,0.45
1407,1922.72,1.25,0.50
1408,2721.87,1.20,0.45
1409,2530.31,1.25,0.45
1410,4293.33,1.20,0.45
1411,3119.93,1.25,0.50
1412,2935.94,1.30,0.50
1413,2752.92,1.20,0.45
1414,4524.42,1.20,0.45
1415,3350.84,1.25,0.45
1416,4140.80,1.30,0.45
1417,2967.34,1.25,0.45
1418,3757.95,1.25,0.45
1419,4547.42,1.30,0.45
1420,3381.91,1.25,0.45
1421,3199.19,1.25,0.45
1422,3024.96,1.20,0.45
1423,3814.21,1.20,0.50
1424,4623.08,1.30,0.45
1425,3456.62,1.25,0.45
1426,3274.09,1.25,0.45
1427,4072.91,1.25,0.45
1428,2907.88,1.25,0.45
1429,2724.13,1.25,0.45
1430,2541.32,1.25,0.45
1431,2358.27,1.25,0.45
1432,2174.93,1.25,0.45
1433,1991.69,1.25,0.45
1434,1808.66,1.20,0.45
1435,2598.65,1.25,0.45
1436,2415.04,1.20,0.45
1437,2223.58,1.25,0.45
1438,2031.81,1.25,0.45
1439,2830.20,1.25,0.45
1440,4610.72,1.20,0.45
1441,4410.48,1.25,0.45
1442,3245.51,1.20,0.45
1443,3062.59,1.20,0.45
1444,2879.19,1.25,0.45
1445,4650.07,1.25,0.45
1446,3477.80,1.25,0.45
1447,4274.86,1.20,0.45
1448,3103.04,1.25,0.45
1449,3892.15,1.20,0.45
1450,2727.93,1.25,0.45
1451,3525.26,1.25,0.45
1452,2630.87,1.25,0.45
1453,3419.95,1.25,0.45
1454,2958.88,1.25,0.45
1455,3757.93,1.25,0.45
1456,4556.13,1.25,0.45
1457,3382.42,1.25,0.45
1458,2226.77,1.25,0.45
1459,2035.32,1.25,0.45
1460,1851.86,1.25,0.45
1461,2650.49,1.25,0.50
1462,2458.96,1.25,0.45
1463,2275.18,1.25,0.45
1464,2092.27,1.25,0.45
1465,1900.06,1.25,0.45
1466,2699.13,1.25,0.45
1467,2515.64,1.20,0.45
1468,4296.02,1.25,0.45
1469,4113.23,1.25,0.45
1470,2948.23,1.20,0.45
1471,2756.19,1.25,0.50
1472,4528.66,1.25,0.45
1473,3362.88,1.20,0.45
1474,4161.87,1.30,0.50
1475,2996.80,1.20,0.45
1476,3786.64,1.20,0.45
1477,4585.14,1.25,0.45
1478,3412.02,1.25,0.45
1479,2524.73,1.25,0.45
1480,3314.97,1.25,0.45
1481,2844.99,1.20,0.45
1482,4634.28,1.20,0.45
1483,3460.73,1.20,0.45
1484,4250.28,1.25,0.45
1485,3077.32,1.25,0.50
1486,2876.50,1.25,0.45
1487,2692.98,1.25,0.45
1488,2501.56,1.25,0.50
1489,2318.45,1.20,0.45
1490,2126.08,1.30,0.45
1491,1943.49,1.25,0.45
1492,2742.05,1.25,0.45
1493,2558.37,1.25,0.50
1494,2376.21,1.20,0.45
1495,2201.35,1.20,0.45
1496,2018.37,1.20,0.45
1497,3789.83,1.20,0.45
1498,4588.28,1.20,0.45
1499,3423.05,1.25,0.45
1500,4222.07,1.25,0.45
1501,3057.01,1.20,0.45
1502,2874.43,1.20,0.45
1503,3672.51,1.20,0.45
1504,3489.13,1.20,0.45
1505,4288.14,1.20,0.45
1506,3114.79,1.25,0.45
1507,2948.87,1.25,0.45
1508,2731.02,1.25,0.45
1509,4502.20,1.25,0.50
1510,3329.83,1.25,0.45
1511,4127.52,1.20,0.45
1512,2954.09,1.20,0.45
1513,2780.31,1.20,0.45
1514,3578.34,1.20,0.45
1515,3386.82,1.20,0.45
1516,2230.06,1.20,0.45
1517,2047.10,1.25,0.45
1518,1864.36,1.20,0.45
1519,2663.05,1.20,0.45
1520,2470.94,1.20,0.45
1521,2278.71,1.25,0.45
1522,2096.04,1.20,0.45
1523,1904.12,1.20,0.45
1524,2693.84,1.25,0.45
1525,2511.00,1.20,0.45
1526,4274.12,1.25,0.45
1527,3126.68,1.25,0.45
1528,3898.87,1.25,0.45
1529,2725.29,1.20,0.45
1530,4505.11,1.25,0.45
1531,3332.50,1.30,0.45
1532,3131.79,1.25,0.45
1533,3920.87,1.25,0.45
1534,2747.87,1.25,0.45
1535,3537.46,1.25,0.45
1536,3336.99,1.25,0.50
1537,4118.50,1.25,0.45
1538,2953.41,1.25,0.50
1539,1779.69,1.25,0.45
1540,6487.63,1.25,0.45
1541,5314.47,1.20,0.45
1542,4418.77,1.25,0.50
1543,3940.37,1.25,0.45
1544,2766.94,1.25,0.45
1545,2584.06,1.25,0.45
1546,2392.09,1.25,0.50
1547,2226.12,1.25,0.45
1548,2007.89,1.25,0.45
1549,1817.11,1.20,0.45
1550,2607.41,1.25,0.45
1551,2423.24,1.20,0.45
1552,2231.55,1.20,0.45
1553,2048.86,1.25,0.45
1554,1856.37,1.25,0.50
1555,4600.83,1.25,0.45
1556,3436.64,1.20,0.45
1557,4226.46,1.20,0.45
1558,3061.76,1.25,0.45
1559,2878.27,1.25,0.45
1560,3685.74,1.25,0.45
1561,3494.63,1.25,0.45
1562,4291.95,1.20,0.45
1563,3127.56,1.25,0.45
1564,1962.59,1.25,0.45
1565,3742.69,1.20,0.45
1566,4532.48,1.30,0.45
1567,3385.94,1.25,0.45
1568,2203.68,1.20,0.45
1569,3983.34,1.20,0.45
1570,2818.97,1.25,0.45
1571,3608.76,1.25,0.45
1572,4415.53,1.25,0.45
1573,3251.27,1.20,0.45
1574,3075.56,1.25,0.45
1575,1912.03,1.20,0.45
1576,2702.11,1.25,0.45
1577,2527.57,1.25,0.45
1578,2335.49,1.25,0.45
1579,2161.26,1.25,0.50
1580,1977.94,1.25,0.45
1581,1802.90,1.25,0.45
1582,2601.92,1.25,0.45
1583,2427.58,1.25,0.50
1584,2243.93,1.25,0.45
1585,4016.28,1.20,0.45
1586,2859.45,1.25,0.45
1587,4649.40,1.25,0.45
1588,3474.76,1.25,0.45
1589,3292.23,1.25,0.50
1590,4082.02,1.25,0.45
1591,2917.29,1.30,0.45
1592,1751.74,1.25,0.45
1593,6460.32,1.20,0.45
1594,5295.51,1.25,0.45
1595,4443.44,1.20,0.45
1596,3939.19,1.25,0.45
1597,2774.26,1.25,0.45
1598,4554.48,1.25,0.45
1599,3389.45,1.25,0.50
1600,2224.82,1.25,0.50
1601,4004.85,1.25,0.45
1602,2831.34,1.25,0.45
1603,4603.06,1.30,0.45
1604,2465.56,1.20,0.50
1605,2273.84,1.25,0.45
1606,2090.50,1.25,0.45
1607,1907.55,1.20,0.45
1608,2714.46,1.25,0.45
1609,2530.99,1.25,0.45
1610,2348.06,1.20,0.50
1611,2173.76,1.25,0.45
1612,1990.64,1.30,0.50
1613,1807.75,1.25,0.45
1614,4569.21,1.25,0.45
1615,3404.70,1.25,0.45
1616,3230.50,1.25,0.45
1617,3047.46,1.25,0.45
1618,3845.70,1.25,0.45
1619,4644.32,1.25,0.45
1620,3479.57,1.20,0.45
1621,3296.92,1.25,0.45
1622,4086.70,1.20,0.45
1623,2921.84,1.25,0.45
1624,1758.10,1.30,0.45
1625,4154.52,1.25,0.45
1626,5577.59,1.25,0.45
1627,5133.81,1.25,0.45
1628,3969.67,1.30,0.45
1629,2803.85,1.25,0.45
1630,4585.27,1.25,0.45
1631,3420.29,1.25,0.45
1632,3236.33,1.25,0.45
1633,4035.04,1.25,0.50
1634,1897.65,1.30,0.45
1635,2696.28,1.20,0.45
1636,2512.39,1.20,0.45
1637,2330.11,1.25,0.45
1638,2155.15,1.25,0.45
1639,1972.07,1.25,0.45
1640,1797.41,1.25,0.45
1641,2604.59,1.25,0.45
1642,2421.49,1.25,0.50
1643,2247.53,1.25,0.45
1644,4026.98,1.25,0.45
1645,2872.13,1.25,0.45
1646,4643.32,1.25,0.45
1647,3495.61,1.25,0.50
1648,4294.03,1.25,0.45
1649,3128.34,1.25,0.45
1650,2946.39,1.25,0.45
1651,3753.24,1.25,0.45
1652,4542.91,1.20,0.45
1653,3378.77,1.25,0.45
1654,3195.55,1.25,0.45
1655,3994.65,1.25,0.45
1656,2829.58,1.20,0.45
1657,3636.49,1.25,0.45
1658,3453.44,1.25,0.45
1659,4251.62,1.25,0.45
1660,3094.98,1.20,0.50
1661,1931.33,1.25,0.45
1662,6647.85,1.25,0.45
1663,5491.00,1.25,0.45
1664,4613.35,1.25,0.45
1665,2197.15,1.25,0.45
1666,2006.18,1.20,0.45
1667,1831.41,1.25,0.45
1668,2629.81,1.25,0.45
1669,2455.26,1.25,0.45
1670,2280.33,1.25,0.45
1671,2098.17,1.20,0.50
1672,1914.81,1.25,0.45
1673,2722.09,1.25,0.45
1674,2538.73,1.25,0.45
1675,4319.01,1.25,0.45
1676,4135.85,1.25,0.45
1677,2971.19,1.25,0.45
1678,2787.59,1.30,0.45
1679,4559.31,1.25,0.45
1680,3386.25,1.25,0.50
1681,4185.06,1.25,0.45
1682,3020.08,1.25,0.45
1683,3800.55,1.25,0.45
1684,4590.49,1.25,0.45
1685,3425.92,1.25,0.45
1686,3234.11,1.25,0.45
1687,3051.56,1.25,0.45
1688,3849.54,1.25,0.45
1689,4639.32,1.25,0.45
1690,3474.92,1.25,0.45
1691,3290.67,1.25,0.45
1692,4081.51,1.25,0.45
1693,2916.50,1.25,0.50
1694,2733.23,1.25,0.45
1695,2541.69,1.25,0.45
1696,2358.73,1.25,0.45
1697,2175.48,1.25,0.45
1698,1992.07,1.25,0.45
1699,1809.51,1.25,0.45
1700,2616.18,1.25,0.45
1701,2433.11,1.25,0.45
1702,2250.17,1.20,0.45
1703,2067.36,1.25,0.45
1704,2865.78,1.20,0.45
1705,4646.42,1.25,0.45
1706,4462.85,1.25,0.45
1707,3299.11,1.20,0.45
1708,2132.75,1.25,0.45
1709,3904.70,1.25,0.45
1710,2740.25,1.25,0.45
1711,4510.98,1.25,0.45
1712,3355.41,1.25,0.45
1713,4153.73,1.20,0.45
1714,2989.26,1.25,0.45
1715,2806.41,1.25,0.45
1716,3604.04,1.25,0.45
1717,3412.79,1.25,0.45
1718,4202.67,1.25,0.45
1719,3037.57,1.25,0.45
1720,1872.87,1.20,0.45
1721,6589.51,1.25,0.45
1722,5423.93,1.25,0.45
1723,4528.78,1.25,0.45
1724,2121.62,1.25,0.45
1725,1930.39,1.25,0.50
1726,2728.73,1.25,0.45
1727,2545.27,1.25,0.45
1728,2353.50,1.25,0.45
1729,2170.67,1.25,0.45
1730,1979.05,1.25,0.45
1731,1795.82,1.25,0.45
1732,2594.66,1.25,0.45
1733,2411.04,1.25,0.45
1734,4191.64,1.25,0.45
1735,4008.14,1.20,0.45
1736,2843.80,1.25,0.45
1737,3650.71,1.30,0.45
1738,3467.65,1.25,0.45
1739,4265.54,1.30,0.45
1740,3101.70,1.25,0.45
1741,1944.91,1.25,0.45
1742,3717.20,1.25,0.45
1743,4514.44,1.25,0.45
1744,3350.50,1.25,0.45
1745,2185.79,1.20,0.45
1746,3965.95,1.25,0.45
1747,2801.35,1.25,0.45
1748,4580.98,1.25,0.45
1749,3417.16,1.20,0.45
1750,4223.46,1.20,0.45
1751,3059.41,1.25,0.45
1752,2893.57,1.25,0.45
1753,3692.11,1.25,0.45
1754,2527.41,1.25,0.45
1755,2352.62,1.20,0.45
1756,2169.20,1.25,0.45
1757,1986.56,1.25,0.45
1758,1803.79,1.25,0.45
1759,2593.29,1.25,0.45
1760,2409.96,1.30,0.45
1761,2218.49,1.25,0.45
1762,2035.17,1.25,0.45
1763,1851.56,1.20,0.45
1764,4605.31,1.25,0.45
1765,4422.69,1.25,0.50
1766,3249.49,1.25,0.45
1767,2093.21,1.25,0.45
1768,3863.66,1.25,0.45
1769,4662.75,1.25,0.45
1770,3489.20,1.20,0.50
1771,4286.46,1.20,0.45
1772,3123.29,1.20,0.45
1773,2930.93,1.25,0.50
1774,3729.27,1.25,0.45
1775,4519.96,1.25,0.45
1776,3354.37,1.25,0.45
1777,4144.30,1.25,0.45
1778,2971.14,1.25,0.45
1779,3769.66,1.25,0.45
1780,2596.82,1.20,0.45
1781,4375.89,1.25,0.45
1782,3202.89,1.25,0.45
1783,4000.77,1.25,0.45
1784,1855.21,1.20,0.45
1785,2645.02,1.25,0.45
1786,2453.12,1.25,0.45
1787,2261.30,1.25,0.45
1788,2077.41,1.25,0.45
1789,1894.85,1.20,0.45
1790,2684.64,1.25,0.45
1791,2501.68,1.25,0.45
1792,2309.64,1.25,0.45
1793,2126.79,1.20,0.45
1794,3898.13,1.25,0.45
1795,3715.21,1.25,0.45
1796,4504.71,1.25,0.45
1797,3339.49,1.25,0.45
1798,4130.09,1.20,0.45
1799,2965.85,1.20,0.45
1800,2773.53,1.20,0.45
1801,4545.52,1.25,0.45
1802,3371.79,1.25,0.45
1803,4170.37,1.20,0.45
